Date,Well_ID,Field,Region,Well_Type,Production_Status,Oil_Production_BBL,Gas_Production_MCF,Water_Production_BBL,Operating_Cost_USD,Maintenance_Cost_USD,Oil_Price_USD_BBL,Gas_Price_USD_MCF,Revenue_USD,Downtime_Hours,Production_Efficiency_Pct,API_Gravity,Well_Age_Years
2025-01-10,W-002,Permian South,West Texas,Horizontal Oil,Producing,542.5,1753.8,575.1,10654.11,197.09,71.75,3.12,39580.57,2.0,88.9,39.1,2
2025-01-10,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,452.0,524.5,448.9,8353.27,541.32,71.75,3.12,32628.57,0,99.1,31.4,7
2025-01-10,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,277.3,640.4,323.2,5313.42,877.9,71.75,3.12,20137.62,0,99.2,37.1,4
2025-01-10,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,318.9,603.5,399.4,6673.51,245.57,71.75,3.12,23106.37,3.7,85.3,39.6,4
2025-01-10,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,284.0,412.3,193.6,5391.1,376.82,71.75,3.12,20531.64,1.0,96.5,38.1,8
2025-01-10,W-007,Permian North,West Texas,Horizontal Oil,Producing,664.4,1113.7,702.9,11125.28,342.26,71.75,3.12,48085.35,0.7,95.8,39.4,3
2025-01-10,W-008,Permian South,West Texas,Horizontal Oil,Producing,302.2,790.4,340.5,6364.29,550.89,71.75,3.12,21982.64,1.7,93.0,33.6,3
2025-01-10,W-009,Eagle Ford,South Texas,Horizontal Oil,Maintenance,219.0,531.4,234.5,4886.64,12404.36,71.75,3.12,15912.77,2.9,86.6,35.6,2
2025-01-10,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,254.1,838.6,237.9,5499.78,337.95,71.75,3.12,18545.06,2.5,86.3,34.2,10
2025-01-10,W-011,Bakken North,North Dakota,Horizontal Oil,Maintenance,222.2,348.7,230.0,4444.48,13880.1,71.75,3.12,16073.46,10.8,55.2,37.4,8
2025-01-10,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,235.8,432.4,217.7,4140.17,177.45,71.75,3.12,17080.01,1.3,92.2,34.5,9
2025-01-10,W-013,Permian North,West Texas,Horizontal Oil,Producing,520.5,869.8,646.6,7832.42,562.15,71.75,3.12,37672.39,1.4,91.9,39.5,4
2025-01-10,W-014,Permian South,West Texas,Horizontal Oil,Producing,521.2,943.2,296.3,10760.18,873.35,71.75,3.12,37748.86,0,97.1,40.3,4
2025-01-10,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,268.6,601.3,337.4,5647.78,529.35,71.75,3.12,19499.99,0.8,96.9,35.6,2
2025-01-10,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,410.0,796.1,356.9,7091.82,542.58,71.75,3.12,29715.43,1.8,89.1,33.0,6
2025-01-10,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,227.2,396.1,304.7,4423.89,880.07,71.75,3.12,16449.8,0,98.0,34.2,11
2025-01-10,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,502.0,782.0,480.5,8481.38,209.63,71.75,3.12,36308.57,0,97.7,33.1,11
2025-01-11,W-001,Permian North,West Texas,Horizontal Oil,Producing,238.3,441.9,248.0,4702.13,691.46,76.16,2.9,18303.96,0.9,93.8,33.9,5
2025-01-11,W-002,Permian South,West Texas,Horizontal Oil,Producing,560.0,1002.2,673.5,9658.99,883.92,76.16,2.9,42997.59,1.3,93.6,39.1,2
2025-01-11,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,447.7,1200.9,255.8,8749.96,726.32,76.16,2.9,34510.46,0,99.9,31.4,7
2025-01-11,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,246.2,627.0,257.5,4881.66,644.58,76.16,2.9,18968.61,0.6,93.8,37.1,4
2025-01-11,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,341.7,390.8,273.7,5818.27,428.3,76.16,2.9,26159.56,0,99.9,39.6,4
2025-01-11,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,272.5,386.3,195.1,5178.94,520.38,76.16,2.9,20888.07,1.7,90.7,38.1,8
2025-01-11,W-007,Permian North,West Texas,Horizontal Oil,Producing,692.3,1306.6,577.0,13081.64,614.65,76.16,2.9,53178.26,0,99.5,39.4,3
2025-01-11,W-008,Permian South,West Texas,Horizontal Oil,Producing,334.9,541.7,444.9,5717.32,265.82,76.16,2.9,25695.56,1.0,95.4,33.6,3
2025-01-11,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,223.3,725.3,265.0,3969.63,641.3,76.16,2.9,17261.34,1.4,92.2,35.6,2
2025-01-11,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,289.2,511.3,225.6,5603.01,453.9,76.16,2.9,22199.96,1.6,90.8,34.2,10
2025-01-11,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,384.9,900.1,498.9,7119.61,592.54,76.16,2.9,29621.63,0,98.9,37.4,8
2025-01-11,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,249.6,304.7,219.8,4878.77,716.61,76.16,2.9,19114.47,0.3,94.8,34.5,9
2025-01-11,W-013,Permian North,West Texas,Horizontal Oil,Producing,582.4,1185.7,756.0,11326.67,259.56,76.16,2.9,44764.34,0,100,39.5,4
2025-01-11,W-014,Permian South,West Texas,Horizontal Oil,Producing,485.2,1174.5,474.6,9852.22,830.58,76.16,2.9,37360.65,0,96.9,40.3,4
2025-01-11,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,284.6,915.1,383.6,5485.31,849.29,76.16,2.9,21994.18,0,100,35.6,2
2025-01-11,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,413.4,556.7,552.4,7244.46,534.64,76.16,2.9,31673.61,0.9,94.8,33.0,6
2025-01-11,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,223.9,487.3,157.7,3642.3,467.13,76.16,2.9,17222.08,0.7,94.4,34.2,11
2025-01-11,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,472.9,1343.7,326.5,9903.49,761.59,76.16,2.9,36477.92,0.7,95.7,33.1,11
2025-01-12,W-001,Permian North,West Texas,Horizontal Oil,Producing,218.5,403.0,163.5,3808.61,703.01,69.58,3.17,15356.97,1.4,94.9,33.9,5
2025-01-12,W-002,Permian South,West Texas,Horizontal Oil,Producing,567.7,1529.1,340.5,8531.15,424.33,69.58,3.17,40086.48,0.8,95.2,39.1,2
2025-01-12,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,433.5,786.9,279.1,9064.61,591.7,69.58,3.17,30463.22,0.7,94.3,31.4,7
2025-01-12,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,254.5,523.4,251.8,4859.99,631.28,69.58,3.17,17909.31,1.6,90.6,37.1,4
2025-01-12,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,352.2,1094.6,216.8,6603.22,162.48,69.58,3.17,24921.14,1.9,91.0,39.6,4
2025-01-12,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,321.3,464.1,261.0,5735.35,264.32,69.58,3.17,22530.82,0,98.9,38.1,8
2025-01-12,W-007,Permian North,West Texas,Horizontal Oil,Producing,635.1,1879.8,579.6,10850.72,146.19,69.58,3.17,44904.94,0.5,96.3,39.4,3
2025-01-12,W-008,Permian South,West Texas,Horizontal Oil,Producing,354.5,998.0,359.0,5507.81,151.01,69.58,3.17,25046.38,0.7,98.0,33.6,3
2025-01-12,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,225.8,733.2,129.9,4847.5,712.66,69.58,3.17,15988.77,0.0,100,35.6,2
2025-01-12,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,288.9,895.6,368.4,5359.55,629.43,69.58,3.17,20441.85,0,98.7,34.2,10
2025-01-12,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,362.4,547.4,355.1,6964.52,278.15,69.58,3.17,25424.94,2.0,88.0,37.4,8
2025-01-12,W-012,Delaware Basin,New Mexico,Oil & Gas,Maintenance,169.7,399.1,165.5,3765.9,7865.48,69.58,3.17,11958.59,8.0,64.9,34.5,9
2025-01-12,W-013,Permian North,West Texas,Horizontal Oil,Producing,555.2,1146.1,645.6,10399.45,264.87,69.58,3.17,39068.0,0.7,93.7,39.5,4
2025-01-12,W-014,Permian South,West Texas,Horizontal Oil,Maintenance,297.3,360.3,339.6,5300.67,5867.67,69.58,3.17,20821.85,14.0,55.2,40.3,4
2025-01-12,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,296.8,523.9,356.9,6132.16,578.33,69.58,3.17,20850.86,0.4,97.7,35.6,2
2025-01-12,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,423.9,681.7,335.0,6792.8,803.77,69.58,3.17,29753.26,0.7,97.6,33.0,6
2025-01-12,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,204.3,457.7,271.3,4917.24,728.64,69.58,3.17,14393.33,1.2,92.7,34.2,11
2025-01-12,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,475.7,1041.3,584.8,8147.93,744.62,69.58,3.17,33495.28,1.3,95.1,33.1,11
2025-01-13,W-001,Permian North,West Texas,Horizontal Oil,Producing,232.0,384.8,165.3,5222.24,777.71,74.31,2.72,17364.57,0,96.5,33.9,5
2025-01-13,W-002,Permian South,West Texas,Horizontal Oil,Producing,565.3,1405.7,706.0,9196.95,679.44,74.31,2.72,42464.1,1.0,94.7,39.1,2
2025-01-13,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,432.4,806.8,568.9,7208.91,869.66,74.31,2.72,32396.42,1.4,91.0,31.4,7
2025-01-13,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,270.6,425.0,347.0,5469.34,404.53,74.31,2.72,20249.58,0.2,97.8,37.1,4
2025-01-13,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,338.7,772.1,321.0,5959.98,475.59,74.31,2.72,25421.61,0.9,96.4,39.6,4
2025-01-13,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,318.4,512.2,212.3,6001.84,563.31,74.31,2.72,23824.01,0.2,97.3,38.1,8
2025-01-13,W-007,Permian North,West Texas,Horizontal Oil,Producing,592.5,1169.4,720.9,10336.34,647.88,74.31,2.72,44412.37,1.4,91.6,39.4,3
2025-01-13,W-008,Permian South,West Texas,Horizontal Oil,Producing,318.8,474.0,378.1,5658.25,490.65,74.31,2.72,23844.2,1.9,92.6,33.6,3
2025-01-13,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,243.6,300.9,140.6,5985.1,634.57,74.31,2.72,18201.84,0.6,97.3,35.6,2
2025-01-13,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,291.5,326.8,278.3,5328.87,633.4,74.31,2.72,21770.54,1.1,94.5,34.2,10
2025-01-13,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,400.4,446.5,396.9,6113.15,319.79,74.31,2.72,29899.06,0.3,99.6,37.4,8
2025-01-13,W-012,Delaware Basin,New Mexico,Oil & Gas,Maintenance,140.1,414.0,179.1,2474.84,4807.91,74.31,2.72,10548.55,18.3,53.3,34.5,9
2025-01-13,W-013,Permian North,West Texas,Horizontal Oil,Producing,509.6,997.9,445.8,9588.37,280.69,74.31,2.72,38196.63,1.1,94.9,39.5,4
2025-01-13,W-014,Permian South,West Texas,Horizontal Oil,Producing,532.1,1635.7,616.0,8037.91,542.16,74.31,2.72,40075.92,0.2,95.5,40.3,4
2025-01-13,W-015,Eagle Ford,South Texas,Horizontal Oil,Maintenance,234.0,490.9,275.5,5300.3,3978.11,74.31,2.72,17547.4,5.4,76.4,35.6,2
2025-01-13,W-016,Bakken Central,North Dakota,Oil & Gas,Maintenance,335.3,1053.4,312.0,4774.11,16846.56,74.31,2.72,25262.81,6.2,74.5,33.0,6
2025-01-13,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,188.2,623.4,191.9,4447.5,418.64,74.31,2.72,14191.97,2.6,85.9,34.2,11
2025-01-13,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,438.0,1322.6,377.3,8819.5,704.49,74.31,2.72,32979.41,1.2,91.9,33.1,11
2025-01-14,W-001,Permian North,West Texas,Horizontal Oil,Producing,233.8,708.2,192.3,5456.31,417.36,75.86,2.98,17990.52,1.1,95.3,33.9,5
2025-01-14,W-002,Permian South,West Texas,Horizontal Oil,Maintenance,427.4,952.4,356.7,8920.66,13035.27,75.86,2.98,32764.64,7.5,68.3,39.1,2
2025-01-14,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,426.4,1251.8,477.8,6526.91,669.34,75.86,2.98,32797.26,0.8,95.9,31.4,7
2025-01-14,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,239.6,433.4,200.7,3947.13,249.91,75.86,2.98,18328.61,0.6,95.8,37.1,4
2025-01-14,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,344.9,400.2,287.3,5646.72,359.54,75.86,2.98,26306.89,1.1,93.4,39.6,4
2025-01-14,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,332.7,1058.5,443.3,6075.53,404.59,75.86,2.98,25615.01,0.5,94.7,38.1,8
2025-01-14,W-007,Permian North,West Texas,Horizontal Oil,Producing,621.0,773.4,557.5,10315.14,161.54,75.86,2.98,47384.01,1.0,93.2,39.4,3
2025-01-14,W-008,Permian South,West Texas,Horizontal Oil,Producing,329.0,442.9,261.2,6998.16,596.15,75.86,2.98,25120.74,0.0,100,33.6,3
2025-01-14,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,237.3,706.1,293.7,5250.81,356.53,75.86,2.98,18254.95,0.0,100,35.6,2
2025-01-14,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,319.0,564.8,352.8,5905.25,293.94,75.86,2.98,24405.16,0,97.9,34.2,10
2025-01-14,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,354.4,482.6,354.7,6791.07,645.37,75.86,2.98,27054.59,2.7,87.6,37.4,8
2025-01-14,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,245.1,433.8,270.6,5648.76,427.31,75.86,2.98,18747.32,0,98.5,34.5,9
2025-01-14,W-013,Permian North,West Texas,Horizontal Oil,Producing,496.4,1298.1,557.1,9129.21,892.56,75.86,2.98,38122.19,1.1,93.9,39.5,4
2025-01-14,W-014,Permian South,West Texas,Horizontal Oil,Producing,540.5,1270.5,639.2,9555.85,529.52,75.86,2.98,41460.03,0,99.2,40.3,4
2025-01-14,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,306.9,801.7,255.9,5873.41,886.89,75.86,2.98,23567.85,0.7,96.5,35.6,2
2025-01-14,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,406.7,457.3,307.9,7222.59,564.41,75.86,2.98,31019.18,0.8,95.6,33.0,6
2025-01-14,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,214.2,616.1,218.7,4198.68,119.65,75.86,2.98,16468.94,0,96.5,34.2,11
2025-01-14,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,493.3,703.4,394.4,8371.5,486.34,75.86,2.98,37676.43,1.2,93.5,33.1,11
2025-01-15,W-001,Permian North,West Texas,Horizontal Oil,Producing,226.5,671.3,145.4,5133.55,641.71,72.79,2.8,16712.52,1.3,91.6,33.9,5
2025-01-15,W-002,Permian South,West Texas,Horizontal Oil,Producing,522.6,1247.9,688.2,8382.94,247.56,72.79,2.8,38459.72,0.8,95.9,39.1,2
2025-01-15,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,376.4,945.8,266.5,7294.3,663.79,72.79,2.8,27716.07,1.3,91.8,31.4,7
2025-01-15,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,241.0,748.4,168.6,4371.62,309.88,72.79,2.8,17791.92,0.9,96.6,37.1,4
2025-01-15,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,368.5,911.3,382.9,6810.78,776.41,72.79,2.8,27126.02,0.5,97.0,39.6,4
2025-01-15,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,316.4,409.7,207.9,5067.45,246.44,72.79,2.8,23165.42,0.6,97.0,38.1,8
2025-01-15,W-007,Permian North,West Texas,Horizontal Oil,Producing,635.0,899.8,544.1,9780.13,654.75,72.79,2.8,46517.54,0.2,98.4,39.4,3
2025-01-15,W-008,Permian South,West Texas,Horizontal Oil,Producing,326.1,594.6,297.0,5165.55,107.67,72.79,2.8,23934.55,0,96.7,33.6,3
2025-01-15,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,258.3,584.5,244.4,5463.26,771.91,72.79,2.8,18998.12,0.5,96.4,35.6,2
2025-01-15,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,260.2,450.7,255.0,4402.43,694.01,72.79,2.8,19091.75,2.1,91.1,34.2,10
2025-01-15,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,362.8,494.4,424.5,7256.96,758.09,72.79,2.8,26571.26,1.1,91.8,37.4,8
2025-01-15,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,231.1,695.4,266.0,4866.71,459.79,72.79,2.8,17053.28,0,97.7,34.5,9
2025-01-15,W-013,Permian North,West Texas,Horizontal Oil,Producing,536.9,1817.9,628.4,8784.68,570.34,72.79,2.8,39685.93,0.1,97.3,39.5,4
2025-01-15,W-014,Permian South,West Texas,Horizontal Oil,Producing,481.4,758.3,344.4,7225.07,324.87,72.79,2.8,35291.45,0.5,96.6,40.3,4
2025-01-15,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,307.9,543.5,235.2,7244.44,643.44,72.79,2.8,22589.48,0.4,94.9,35.6,2
2025-01-15,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,439.0,1358.4,286.0,8363.03,669.12,72.79,2.8,32408.83,1.2,95.1,33.0,6
2025-01-15,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,225.0,500.9,227.7,4121.84,461.59,72.79,2.8,16547.93,0,99.2,34.2,11
2025-01-15,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,434.1,1412.3,366.9,8886.35,101.98,72.79,2.8,32069.43,1.6,93.2,33.1,11
2025-01-16,W-001,Permian North,West Texas,Horizontal Oil,Producing,255.2,490.9,153.3,4725.45,443.71,74.15,2.93,19091.25,0,97.1,33.9,5
2025-01-16,W-002,Permian South,West Texas,Horizontal Oil,Producing,555.5,1334.4,521.2,9515.07,138.73,74.15,2.93,41658.97,1.1,92.1,39.1,2
2025-01-16,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,426.7,591.2,527.4,7351.23,866.43,74.15,2.93,31842.14,0.2,96.2,31.4,7
2025-01-16,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,236.4,767.1,181.8,4555.75,397.48,74.15,2.93,17795.63,1.6,93.8,37.1,4
2025-01-16,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,335.8,605.4,372.6,5871.85,662.96,74.15,2.93,25113.11,1.7,89.2,39.6,4
2025-01-16,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,312.0,349.8,345.2,7025.66,437.85,74.15,2.93,23253.44,1.2,91.8,38.1,8
2025-01-16,W-007,Permian North,West Texas,Horizontal Oil,Producing,605.2,1682.8,382.4,10083.36,209.7,74.15,2.93,45462.01,1.2,94.9,39.4,3
2025-01-16,W-008,Permian South,West Texas,Horizontal Oil,Producing,292.6,678.8,162.9,5881.9,677.95,74.15,2.93,21929.96,2.5,88.8,33.6,3
2025-01-16,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,213.9,573.0,264.8,3552.33,701.96,74.15,2.93,16059.88,2.7,87.8,35.6,2
2025-01-16,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,260.4,452.3,160.8,5137.21,586.07,74.15,2.93,19466.38,1.5,93.7,34.2,10
2025-01-16,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,420.9,1100.5,333.1,7644.68,698.27,74.15,2.93,31598.01,0.6,95.0,37.4,8
2025-01-16,W-012,Delaware Basin,New Mexico,Oil & Gas,Maintenance,147.1,329.2,94.2,3419.18,10688.44,74.15,2.93,11022.46,20.0,55.5,34.5,9
2025-01-16,W-013,Permian North,West Texas,Horizontal Oil,Producing,550.0,1324.0,463.3,10391.17,863.56,74.15,2.93,41244.31,1.2,94.9,39.5,4
2025-01-16,W-014,Permian South,West Texas,Horizontal Oil,Maintenance,431.8,514.6,258.4,8673.01,12242.85,74.15,2.93,32200.08,3.4,84.6,40.3,4
2025-01-16,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,305.4,393.9,299.1,6021.1,347.93,74.15,2.93,22784.75,0.6,96.1,35.6,2
2025-01-16,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,397.8,1017.8,484.3,7031.54,658.94,74.15,2.93,29849.9,1.2,94.7,33.0,6
2025-01-16,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,202.2,262.5,181.5,4216.55,347.43,74.15,2.93,15081.68,0,99.7,34.2,11
2025-01-16,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,465.1,686.9,610.4,8701.54,676.61,74.15,2.93,34725.87,1.7,90.0,33.1,11
2025-01-17,W-001,Permian North,West Texas,Horizontal Oil,Producing,245.0,704.1,140.5,5020.54,151.1,74.76,3.07,18574.61,1.8,92.1,33.9,5
2025-01-17,W-002,Permian South,West Texas,Horizontal Oil,Producing,524.0,1178.4,525.8,8691.63,182.32,74.76,3.07,39606.3,1.6,92.3,39.1,2
2025-01-17,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,392.9,891.9,229.9,8105.93,477.41,74.76,3.07,29699.27,1.2,93.0,31.4,7
2025-01-17,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,246.7,790.0,281.9,4452.54,433.01,74.76,3.07,18736.68,2.2,90.5,37.1,4
2025-01-17,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,340.3,666.2,323.9,6836.03,743.47,74.76,3.07,25688.7,0.1,100,39.6,4
2025-01-17,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,286.6,872.1,232.6,5131.67,260.54,74.76,3.07,21745.64,1.6,92.2,38.1,8
2025-01-17,W-007,Permian North,West Texas,Horizontal Oil,Producing,631.1,1367.5,645.8,11029.05,256.34,74.76,3.07,47684.07,1.2,95.5,39.4,3
2025-01-17,W-008,Permian South,West Texas,Horizontal Oil,Producing,331.4,542.1,274.1,7362.65,860.79,74.76,3.07,24972.52,0.8,92.8,33.6,3
2025-01-17,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,249.8,692.6,158.2,4889.71,493.62,74.76,3.07,18930.7,0.9,92.7,35.6,2
2025-01-17,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,308.3,975.5,297.8,5920.03,879.64,74.76,3.07,23410.4,0.7,93.6,34.2,10
2025-01-17,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,374.4,1117.9,228.3,6950.21,871.37,74.76,3.07,28403.56,0.5,95.2,37.4,8
2025-01-17,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,254.8,711.2,205.0,4247.4,262.17,74.76,3.07,19311.18,0.2,99.1,34.5,9
2025-01-17,W-013,Permian North,West Texas,Horizontal Oil,Producing,468.8,692.9,432.6,8038.8,871.71,74.76,3.07,35300.96,2.1,88.5,39.5,4
2025-01-17,W-014,Permian South,West Texas,Horizontal Oil,Producing,477.8,1279.4,578.6,8749.01,768.74,74.76,3.07,36189.69,0.8,94.4,40.3,4
2025-01-17,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,275.6,528.6,264.8,5598.38,892.54,74.76,3.07,20797.28,1.2,91.3,35.6,2
2025-01-17,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,408.8,884.2,487.8,5856.11,764.3,74.76,3.07,30890.5,0,100,33.0,6
2025-01-17,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,219.4,429.3,231.4,4710.21,307.06,74.76,3.07,16564.68,1.2,95.1,34.2,11
2025-01-17,W-018,Delaware Basin,New Mexico,Horizontal Oil,Maintenance,446.5,946.5,291.6,9495.26,7639.02,74.76,3.07,33729.41,3.3,83.0,33.1,11
2025-01-18,W-001,Permian North,West Texas,Horizontal Oil,Producing,218.2,582.9,150.2,3695.87,323.88,71.6,2.92,15828.0,1.1,95.8,33.9,5
2025-01-18,W-002,Permian South,West Texas,Horizontal Oil,Maintenance,302.9,538.7,266.4,5491.26,6836.53,71.6,2.92,21874.69,14.4,53.2,39.1,2
2025-01-18,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,460.7,1063.9,485.8,9749.07,891.52,71.6,2.92,33357.26,0.1,99.5,31.4,7
2025-01-18,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,288.5,650.6,248.3,4657.38,275.22,71.6,2.92,20881.07,0,100,37.1,4
2025-01-18,W-005,Bakken North,North Dakota,Horizontal Oil,Producing,333.8,1128.3,324.9,7264.38,879.18,71.6,2.92,24292.83,0.5,94.5,39.6,4
2025-01-18,W-006,Delaware Basin,New Mexico,Oil & Gas,Producing,333.4,409.6,449.1,6045.23,737.91,71.6,2.92,24015.99,0.6,95.3,38.1,8
2025-01-18,W-007,Permian North,West Texas,Horizontal Oil,Producing,623.6,938.5,638.6,12009.05,831.18,71.6,2.92,44978.39,2.3,86.9,39.4,3
2025-01-18,W-008,Permian South,West Texas,Horizontal Oil,Producing,325.8,499.4,436.7,6962.22,347.24,71.6,2.92,23503.2,1.8,91.1,33.6,3
2025-01-18,W-009,Eagle Ford,South Texas,Horizontal Oil,Producing,229.1,367.3,222.5,4454.34,261.17,71.6,2.92,16531.63,0.5,94.6,35.6,2
2025-01-18,W-010,Bakken Central,North Dakota,Horizontal Oil,Producing,262.4,301.9,267.5,5904.78,777.18,71.6,2.92,18897.0,2.1,91.5,34.2,10
2025-01-18,W-011,Bakken North,North Dakota,Horizontal Oil,Producing,399.5,1304.9,346.2,6089.98,209.16,71.6,2.92,29061.13,0.0,96.8,37.4,8
2025-01-18,W-012,Delaware Basin,New Mexico,Oil & Gas,Producing,241.2,361.9,319.6,5527.68,729.59,71.6,2.92,17395.71,1.3,91.9,34.5,9
2025-01-18,W-013,Permian North,West Texas,Horizontal Oil,Producing,516.1,931.9,568.1,8074.1,859.03,71.6,2.92,37277.62,0,100,39.5,4
2025-01-18,W-014,Permian South,West Texas,Horizontal Oil,Producing,425.1,1056.5,547.0,8734.96,552.44,71.6,2.92,30803.95,2.9,88.5,40.3,4
2025-01-18,W-015,Eagle Ford,South Texas,Horizontal Oil,Producing,306.9,505.6,410.0,5779.6,170.98,71.6,2.92,22152.04,0.7,96.6,35.6,2
2025-01-18,W-016,Bakken Central,North Dakota,Oil & Gas,Producing,384.7,644.0,232.4,5901.17,101.02,71.6,2.92,27770.21,1.5,91.8,33.0,6
2025-01-18,W-017,Bakken North,North Dakota,Horizontal Oil,Producing,234.7,735.6,221.7,4547.69,181.14,71.6,2.92,17062.07,0.2,97.6,34.2,11
2025-01-18,W-018,Delaware Basin,New Mexico,Horizontal Oil,Producing,455.0,577.6,558.1,7440.97,861.33,71.6,2.92,32779.52,0.1,96.0,33.1,11
2025-01-19,W-001,Permian North,West Texas,Horizontal Oil,Producing,235.2,744.7,146.9,4892.59,486.19,70.19,2.93,16774.07,1.5,90.1,33.9,5
2025-01-19,W-002,Permian South,West Texas,Horizontal Oil,Producing,504.1,671.9,360.1,8278.77,677.63,70.19,2.93,35617.43,1.7,92.6,39.1,2
2025-01-19,W-003,Eagle Ford,South Texas,Horizontal Oil,Producing,379.9,625.5,224.1,7755.62,222.87,70.19,2.93,26888.65,2.2,88.8,31.4,7
2025-01-19,W-004,Bakken Central,North Dakota,Horizontal Oil,Producing,268.6,418.8,153.3,4352.18,165.55,70.19,2.93,19002.13,0.5,98.1,37.1,4
